numInitialJobs,queueServiceTime,numTandems,numQueues,queueDelay,switchDelay,communication,numPartitions,cmdline,simulated_time,elapsed_seconds,events_simulated,ev-per-sec,seq-ev-per-sec,speedup
2,exponential(10s),120,10,1s,1s,mt-np,8,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-8']",64634.35107603885,10.0003,10741266.0,1074094.377168685,446067.58648270345,2.4079184628456156
2,exponential(10s),120,10,1s,1s,mt-np,9,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-9']",46920.014351994476,10.0023,7794916.0,779312.3581576238,446067.58648270345,1.7470723759657039
2,exponential(10s),120,10,1s,1s,mt-np,10,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-10']",49318.69991672345,10.0039,8190091.0,818689.8109737203,446067.58648270345,1.8353492515095926
2,exponential(10s),120,10,1s,1s,mt-np,11,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-11']",46650.161676036936,10.0134,7754510.0,774413.2861964967,446067.58648270345,1.7360895740101596
2,exponential(10s),120,10,1s,1s,mt-np,12,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-12']",44077.36421055332,10.007,7308191.0,730307.8844808635,446067.58648270345,1.6372135223709683
2,exponential(10s),120,10,1s,1s,mt-np,13,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-13']",41754.41945837485,10.0122,6939034.0,693057.8693993328,446067.58648270345,1.5537059638521988
2,exponential(10s),120,10,1s,1s,mt-np,14,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-14']",37744.80177208199,10.0085,6275037.0,626970.7748413848,446067.58648270345,1.40555107306748
2,exponential(10s),120,10,1s,1s,mt-np,15,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-15']",34673.409147609615,10.0046,5763868.0,576121.7839793694,446067.58648270345,1.2915571573405702
2,exponential(10s),120,10,1s,1s,mt-np,16,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-16']",31788.67364762353,10.0027,5281684.0,528025.8330250832,446067.58648270345,1.183735041563164
2,exponential(10s),120,10,1s,10s,mt-mem-msgpacking,2,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-2']",50646.11247467148,10.0009,8318395.0,831764.6411822936,472221.57784221583,1.7613863495670512
2,exponential(10s),120,10,1s,10s,mt-mem-msgpacking,3,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-3']",67640.398545243,10.0012,11114283.0,1111294.9446066471,472221.57784221583,2.3533336822189135
2,exponential(10s),120,10,1s,10s,mt-mem-msgpacking,4,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-4']",87116.81552821379,10.0021,14304871.0,1430186.760780236,472221.57784221583,3.02863492031723
2,exponential(10s),120,10,1s,10s,mt-mem-msgpacking,5,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-5']",101412.97844814393,10.002,16658684.0,1665535.2929414115,472221.57784221583,3.5270207273288126
2,exponential(10s),120,10,1s,10s,mt-mem-msgpacking,6,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-6']",115117.30357413393,10.0009,18893599.0,1889189.872911438,472221.57784221583,4.000642837085001
2,exponential(10s),120,10,1s,10s,mt-mem-msgpacking,7,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-7']",119022.32793994577,10.0014,19547541.0,1954480.4727338173,472221.57784221583,4.138905472436652
2,exponential(10s),120,10,1s,10s,mt-mem-msgpacking,8,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-8']",129887.92820014284,10.0011,21333968.0,2133162.152163262,472221.57784221583,4.5172907216790055
2,exponential(10s),120,10,1s,10s,mt-mem-msgpacking,9,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-9']",109410.22550180435,10.0008,17972949.0,1797151.1279097672,472221.57784221583,3.8057369934718492
2,exponential(10s),120,10,1s,10s,mt-mem-msgpacking,10,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-10']",115100.57508944505,10.0013,18920140.0,1891768.0701508804,472221.57784221583,4.006102556336339
2,exponential(10s),120,10,1s,10s,mt-mem-msgpacking,11,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-11']",113661.50620549166,10.1446,18667173.0,1840109.3192437354,472221.57784221583,3.8967074051380477
2,exponential(10s),120,10,1s,10s,mt-mem-msgpacking,12,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-12']",123785.88232897247,10.1669,20338398.0,2000452.2519155298,472221.57784221583,4.236257608253438
2,exponential(10s),120,10,1s,10s,mt-mem-msgpacking,13,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-13']",133877.94185086846,10.002,21993933.0,2198953.50929814,472221.57784221583,4.656613785727682
2,exponential(10s),120,10,1s,10s,mt-mem-msgpacking,14,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-14']",136396.80756575242,10.1158,22399361.0,2214294.568892228,472221.57784221583,4.689100779787098
2,exponential(10s),120,10,1s,10s,mt-mem-msgpacking,15,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-15']",148669.52057300936,10.0033,24417601.0,2440954.5849869545,472221.57784221583,5.169087351197989
2,exponential(10s),120,10,1s,10s,mt-mem-msgpacking,16,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-16']",142773.35391234735,10.0016,23471554.0,2346779.915213566,472221.57784221583,4.969658366602
2,exponential(10s),120,10,1s,10s,mt-mem-msgptrpassing,2,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-2']",51779.021130141555,10.0823,8505344.0,843591.6407962469,472221.57784221583,1.786431794690495
2,exponential(10s),120,10,1s,10s,mt-mem-msgptrpassing,3,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-3']",70454.55303153492,10.0023,11576752.0,1157408.995930936,472221.57784221583,2.4509871006311004
2,exponential(10s),120,10,1s,10s,mt-mem-msgptrpassing,4,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-4']",90624.19714172467,10.001,14880230.0,1487874.2125787423,472221.57784221583,3.1507967496476583
2,exponential(10s),120,10,1s,10s,mt-mem-msgptrpassing,5,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-5']",102694.8376938409,10.0007,16869606.0,1686842.5210235284,472221.57784221583,3.572141977779668
2,exponential(10s),120,10,1s,10s,mt-mem-msgptrpassing,6,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-6']",119577.10926609022,10.0019,19626806.0,1962307.7615253103,472221.57784221583,4.155480930142882
2,exponential(10s),120,10,1s,10s,mt-mem-msgptrpassing,7,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-7']",122740.42877658403,10.002,20156775.0,2015274.4451109776,472221.57784221583,4.267645824910493
2,exponential(10s),120,10,1s,10s,mt-mem-msgptrpassing,8,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-8']",132798.43864753298,10.0028,21811981.0,2180587.5354900626,472221.57784221583,4.617721082238783
2,exponential(10s),120,10,1s,10s,mt-mem-msgptrpassing,9,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-9']",115879.23004676633,10.0041,19033452.0,1902565.1482892015,472221.57784221583,4.028966988299947
2,exponential(10s),120,10,1s,10s,mt-mem-msgptrpassing,10,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-10']",116917.06648698066,10.0034,19216903.0,1921037.1473698944,472221.57784221583,4.068084216201941
2,exponential(10s),120,10,1s,10s,mt-mem-msgptrpassing,11,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-11']",116796.75589154834,10.0023,19180932.0,1917652.1400077983,472221.57784221583,4.060915955535913
2,exponential(10s),120,10,1s,10s,mt-mem-msgptrpassing,12,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-12']",123785.88232897247,10.0444,20338262.0,2024835.9284775597,472221.57784221583,4.287893699669356
2,exponential(10s),120,10,1s,10s,mt-mem-msgptrpassing,13,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-13']",135890.2425077972,10.1432,22323318.0,2200816.1132581434,472221.57784221583,4.660558128907667
2,exponential(10s),120,10,1s,10s,mt-mem-msgptrpassing,14,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-14']",137019.22380422943,10.0202,22502127.0,2245676.4336041193,472221.57784221583,4.755556583978191
2,exponential(10s),120,10,1s,10s,mt-mem-msgptrpassing,15,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-15']",152945.33879827228,10.1573,25117136.0,2472816.201155819,472221.57784221583,5.236559101037236
2,exponential(10s),120,10,1s,10s,mt-mem-msgptrpassing,16,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-16']",152741.46890642663,10.0016,25108720.0,2510470.32474804,472221.57784221583,5.316297353923263
2,exponential(10s),120,10,1s,10s,mt-np,2,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-2']",47564.00985162162,10.0023,7810224.0,780842.8061545844,472221.57784221583,1.6535517282428984
2,exponential(10s),120,10,1s,10s,mt-np,3,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-3']",61542.503532067174,10.01,10113735.0,1010363.1368631369,472221.57784221583,2.1395954447484633
2,exponential(10s),120,10,1s,10s,mt-np,4,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-4']",81930.73671171087,10.0486,13453135.0,1338806.898473419,472221.57784221583,2.8351243596089053
2,exponential(10s),120,10,1s,10s,mt-np,5,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=10s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-5']",90627.99499188573,10.0009,14889529.0,1488818.9062984332,472221.57784221583,3.152797280254514
